date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,
10.18.14,4924.9,310.1,186.1,4428.6,1382.5,41.4,70.5,5922.9,72.4,1161.8,469.4,352.8,72.8,8.6,3785.2,4373.6,489.6,54.8,6.1,0.8,0.0,4924.9,1139.7,48.3,579.6,12.0,13.1,
10.17.14,2628.9,404.4,127.8,2096.8,629.6,515.8,67.5,3309.6,91.0,1102.9,555.0,352.8,72.8,7.0,1128.1,2334.7,261.3,29.3,3.3,0.4,0.0,2628.9,1500.9,46.1,552.8,12.0,26.4,
10.16.14,4969.5,338.2,135.4,4495.9,717.5,253.0,7.8,5474.3,61.2,896.2,523.6,352.8,72.8,2.5,3565.1,4413.3,494.0,55.3,6.2,0.8,0.0,4969.5,1404.4,47.4,568.4,12.0,12.6,
10.15.14,5008.9,439.6,152.9,4416.4,1370.6,598.7,10.3,6395.9,102.8,1170.8,530.8,352.8,72.8,2.6,4163.3,4448.2,497.9,55.7,6.2,0.8,0.0,5008.9,845.6,46.7,559.9,12.0,12.7,
10.14.14,5475.1,381.4,322.8,4770.8,541.9,308.3,61.5,5682.5,94.7,1096.6,461.7,352.8,72.8,6.3,3597.5,4862.2,544.2,60.9,6.8,0.9,0.0,5475.1,1877.6,42.6,511.3,12.0,10.7,
10.13.14,2616.9,265.6,408.3,1943.1,959.4,439.2,71.1,3412.7,62.3,1174.0,476.6,352.8,72.8,4.9,1269.3,2324.0,260.1,29.1,3.3,0.4,0.0,2616.9,1347.6,43.4,521.4,12.0,26.8,
10.12.14,2666.7,263.6,322.1,2081.0,915.6,218.4,47.1,3262.1,120.6,845.2,450.4,352.8,72.8,6.2,1414.1,2368.2,265.1,29.7,3.3,0.4,0.0,2666.7,1252.6,48.0,575.7,12.0,27.7,
10.11.14,5830.6,257.0,423.9,5149.7,1483.9,348.1,15.6,6997.2,90.9,807.4,577.7,352.8,72.8,7.0,5088.5,5177.9,579.6,64.9,7.3,0.9,0.0,5830.6,742.0,44.7,536.4,12.0,10.4,
10.10.14,2935.5,276.1,348.8,2310.5,1666.9,386.2,26.7,4390.3,106.4,1031.0,430.1,352.8,72.8,10.7,2386.5,2606.9,291.8,32.7,3.7,0.5,0.0,2935.5,549.0,49.4,592.3,12.0,25.6,
10.09.14,4164.5,281.1,402.0,3481.3,1353.2,601.4,73.3,5509.2,105.3,904.0,576.5,352.8,72.8,5.9,3491.8,3698.3,414.0,46.3,5.2,0.7,0.0,4164.5,672.7,49.3,591.4,12.0,17.0,
10.08.14,3834.6,352.7,333.6,3148.4,614.2,239.6,15.5,4017.6,77.1,891.7,457.4,352.8,72.8,3.5,2162.4,3405.4,381.2,42.7,4.8,0.6,0.0,3834.6,1672.3,45.0,540.4,12.0,17.2,
10.07.14,3074.5,427.7,199.0,2447.9,1757.4,400.6,1.7,4607.5,112.4,1147.7,431.7,352.8,72.8,6.4,2483.7,2730.4,305.6,34.2,3.8,0.5,0.0,3074.5,590.9,45.5,545.5,12.0,22.3,
10.06.14,2834.0,334.0,120.6,2379.5,1042.9,190.4,2.6,3615.4,81.6,1075.0,445.1,352.8,72.8,4.0,1584.0,2516.8,281.7,31.5,3.5,0.4,0.0,2834.0,1250.0,48.5,582.1,12.0,24.5,
10.05.14,5958.3,306.8,270.8,5380.7,401.6,291.0,24.2,6097.5,101.5,818.2,556.5,352.8,72.8,4.1,4191.7,5291.4,592.3,66.3,7.4,0.9,0.0,5958.3,1766.7,42.5,510.1,12.0,9.5,
10.04.14,3157.2,404.7,155.2,2597.2,1368.0,540.5,35.3,4541.0,119.0,911.8,537.2,352.8,72.8,3.9,2543.4,2803.8,313.8,35.1,3.9,0.5,0.0,3157.2,613.8,40.1,481.8,12.0,18.5,
10.03.14,3264.3,346.1,71.1,2847.1,1724.4,310.3,1.4,4883.2,92.3,833.2,456.7,352.8,72.8,4.6,3070.8,2898.9,324.5,36.3,4.1,0.5,0.0,3264.3,193.5,45.5,546.3,12.0,19.2,
10.02.14,4247.4,363.8,152.5,3731.0,1111.7,354.4,43.7,5240.8,107.0,893.2,515.5,352.8,72.8,6.7,3292.7,3772.0,422.2,47.3,5.3,0.7,0.0,4247.4,954.7,47.7,572.5,12.0,15.3,
10.01.14,4177.3,303.3,438.4,3435.6,666.7,31.7,53.9,4187.9,54.0,906.3,450.9,352.8,72.8,9.7,2341.4,3709.7,415.2,46.5,5.2,0.7,0.0,4177.3,1835.9,44.9,539.3,12.0,15.7,
09.30.14,5060.6,388.8,202.7,4469.0,540.6,129.0,43.4,5182.1,78.8,1061.3,567.0,352.8,72.8,7.6,3041.8,4494.1,503.0,56.3,6.3,0.8,0.0,5060.6,2018.8,40.1,481.5,12.0,10.8,
09.29.14,4279.5,378.1,147.8,3753.5,427.3,493.2,58.1,4732.0,95.4,864.7,573.8,352.8,72.8,8.1,2764.4,3800.4,425.4,47.6,5.3,0.7,0.0,4279.5,1515.0,40.7,487.9,12.0,13.0,
09.28.14,3906.3,354.8,400.0,3151.6,627.8,23.3,29.3,3831.9,83.4,807.6,526.4,352.8,72.8,7.4,1981.6,3469.1,388.3,43.5,4.9,0.6,0.0,3906.3,1924.8,47.8,573.9,12.0,18.2,
09.27.14,3313.0,237.1,59.2,3016.7,717.3,358.5,24.8,4117.4,78.1,764.7,433.3,352.8,72.8,3.9,2411.8,2942.2,329.3,36.9,4.1,0.5,0.0,3313.0,901.2,40.1,481.2,12.0,16.0,
09.26.14,3670.6,242.1,340.6,3087.9,1285.3,67.5,45.9,4486.6,104.3,1054.0,454.2,352.8,72.8,2.8,2445.7,3259.8,364.9,40.8,4.6,0.6,0.0,3670.6,1224.9,47.8,573.5,12.0,18.6,
09.25.14,3560.4,303.1,268.5,2988.7,1455.2,286.2,67.6,4797.7,51.3,1199.2,435.1,352.8,72.8,4.7,2681.8,3161.8,353.9,39.6,4.4,0.6,0.0,3560.4,878.6,42.9,514.3,12.0,17.2,
09.24.14,2705.5,325.3,254.4,2125.9,1739.0,12.0,28.5,3905.5,63.5,762.0,530.1,352.8,72.8,3.0,2121.2,2402.7,268.9,30.1,3.4,0.4,0.0,2705.5,584.3,41.4,497.4,12.0,23.4,
09.23.14,2672.3,399.8,48.4,2224.1,1459.8,58.0,32.5,3774.4,82.1,902.5,443.3,352.8,72.8,8.9,1912.0,2373.2,265.6,29.7,3.3,0.4,0.0,2672.3,760.3,46.3,555.5,12.0,25.0,
09.22.14,4109.9,221.0,61.1,3827.8,1560.3,25.5,27.1,5440.8,118.7,1074.6,480.5,352.8,72.8,4.4,3337.1,3649.8,408.5,45.7,5.1,0.6,0.0,4109.9,772.8,41.6,499.5,12.0,13.0,
09.21.14,3974.4,272.1,244.9,3457.3,272.0,272.6,15.0,4016.9,109.6,927.3,569.2,352.8,72.8,3.7,1981.4,3529.5,395.1,44.2,4.9,0.6,0.0,3974.4,1992.9,47.9,574.9,12.0,16.6,
09.20.14,2970.9,394.8,128.0,2448.0,1561.4,460.7,74.7,4544.8,107.0,941.4,498.6,352.8,72.8,4.3,2567.9,2638.3,295.3,33.1,3.7,0.5,0.0,2970.9,403.0,41.2,494.1,12.0,20.2,
09.19.14,5843.8,326.0,75.1,5442.8,1486.1,72.7,35.4,7036.8,102.4,940.1,437.4,352.8,72.8,7.9,5123.4,5189.7,580.9,65.0,7.3,0.9,0.0,5843.8,720.5,48.9,586.9,12.0,10.8,
09.18.14,3740.9,329.1,72.1,3339.7,991.3,531.1,48.2,4910.2,114.8,841.5,533.8,352.8,72.8,10.7,2983.8,3322.1,371.9,41.6,4.7,0.6,0.0,3740.9,757.1,40.5,486.1,12.0,14.6,
09.17.14,5766.1,409.9,104.8,5251.4,970.7,281.3,41.3,6544.6,61.6,841.7,574.2,352.8,72.8,9.9,4631.7,5120.7,573.2,64.2,7.2,0.9,0.0,5766.1,1134.4,42.5,510.5,12.0,9.7,
09.16.14,5042.8,425.8,264.4,4352.6,605.4,527.5,14.2,5499.6,121.7,1094.4,543.4,352.8,72.8,10.0,3304.5,4478.3,501.3,56.1,6.3,0.8,0.0,5042.8,1738.3,47.8,573.3,12.0,13.2,
09.15.14,4366.7,434.2,177.6,3754.9,469.2,398.0,5.7,4627.8,102.0,786.1,563.5,352.8,72.8,2.9,2747.8,3877.9,434.1,48.6,5.4,0.7,0.0,4366.7,1618.9,47.3,568.0,12.0,15.1,
09.14.14,4426.7,289.7,129.6,4007.4,1574.9,14.4,9.5,5606.2,54.5,1126.9,476.1,352.8,72.8,4.7,3518.4,3931.2,440.0,49.3,5.5,0.7,0.0,4426.7,908.4,44.6,535.0,12.0,13.4,
09.13.14,5767.6,410.7,317.8,5039.0,830.7,189.6,40.7,6100.1,105.0,1048.3,595.2,352.8,72.8,5.7,3920.3,5122.0,573.3,64.2,7.2,0.9,0.0,5767.6,1847.3,49.9,599.3,12.0,11.9,
09.12.14,5943.7,299.7,352.8,5291.3,1090.4,344.4,41.8,6767.9,118.2,1077.9,567.7,352.8,72.8,2.6,4575.8,5278.4,590.8,66.1,7.4,0.9,0.0,5943.7,1367.9,47.2,566.4,12.0,10.7,
09.11.14,5744.2,236.2,178.3,5329.7,888.7,360.4,40.5,6619.2,74.7,1082.1,483.2,352.8,72.8,7.1,4546.4,5101.2,571.0,63.9,7.2,0.9,0.0,5744.2,1197.7,44.6,535.3,12.0,10.0,
09.10.14,2649.6,403.0,232.4,2014.3,1781.3,23.1,47.9,3866.5,56.0,769.3,562.2,352.8,72.8,6.3,2047.1,2353.1,263.4,29.5,3.3,0.4,0.0,2649.6,602.5,45.1,540.8,12.0,26.9,
09.09.14,3992.5,305.4,422.7,3264.5,1624.0,365.1,40.9,5294.5,90.4,825.6,591.0,352.8,72.8,6.2,3355.8,3545.6,396.9,44.4,5.0,0.6,0.0,3992.5,636.7,46.6,559.2,12.0,17.1,
09.08.14,3686.0,312.4,234.2,3139.4,425.3,490.6,39.1,4094.3,81.2,1060.1,422.7,352.8,72.8,2.9,2101.7,3273.4,366.4,41.0,4.6,0.6,0.0,3686.0,1584.3,45.0,540.5,12.0,17.2,
09.07.14,3560.4,316.1,260.6,2983.6,1153.5,201.1,71.8,4410.0,95.6,940.6,474.5,352.8,72.8,10.4,2463.2,3161.9,353.9,39.6,4.4,0.6,0.0,3560.4,1097.2,40.1,481.8,12.0,16.1,
09.06.14,3437.4,290.9,131.5,3015.0,402.5,296.5,63.4,3777.4,107.3,844.4,437.9,352.8,72.8,9.6,1952.5,3052.7,341.7,38.2,4.3,0.5,0.0,3437.4,1485.0,48.2,579.0,12.0,19.2,
09.05.14,3660.9,439.2,225.7,2996.0,1405.7,485.3,12.4,4899.5,81.5,1203.8,562.3,352.8,72.8,4.3,2621.9,3251.1,363.9,40.7,4.6,0.6,0.0,3660.9,1038.9,47.8,574.0,12.0,19.2,
09.04.14,5639.1,355.6,317.9,4965.5,779.6,297.8,66.0,6109.0,75.4,1190.5,463.3,352.8,72.8,9.5,3944.7,5007.9,560.6,62.7,7.0,0.9,0.0,5639.1,1694.4,49.4,592.9,12.0,11.9,
09.03.14,3482.9,272.2,150.1,3060.5,687.2,601.8,59.1,4408.6,97.5,943.2,471.3,352.8,72.8,10.7,2460.3,3093.0,346.2,38.8,4.3,0.5,0.0,3482.9,1022.5,48.7,584.3,12.0,19.1,
09.02.14,3280.5,327.6,440.6,2512.3,1757.0,154.7,56.0,4480.1,89.2,927.9,584.8,352.8,72.8,10.9,2441.6,2913.3,326.1,36.5,4.1,0.5,0.0,3280.5,838.8,40.3,483.7,12.0,19.3,
09.01.14,4790.8,279.7,224.5,4286.6,639.0,480.0,65.4,5471.1,63.4,1177.3,596.8,352.8,72.8,7.7,3200.2,4254.5,476.2,53.3,6.0,0.8,0.0,4790.8,1590.5,43.8,525.1,12.0,12.2,
08.31.14,4555.3,393.6,404.4,3757.3,1488.2,94.8,21.3,5361.6,56.2,1026.7,428.5,352.8,72.8,6.5,3418.1,4045.4,452.8,50.7,5.7,0.7,0.0,4555.3,1137.3,40.2,482.7,12.0,12.8,
08.30.14,3605.5,280.8,359.0,2965.7,1554.8,84.3,22.6,4627.3,84.7,761.0,500.8,352.8,72.8,5.0,2850.2,3201.9,358.4,40.1,4.5,0.6,0.0,3605.5,755.4,44.9,539.2,12.0,18.2,
08.29.14,4540.0,240.0,339.3,3960.7,1807.1,73.0,64.9,5905.7,67.9,1175.3,576.8,352.8,72.8,5.9,3654.1,4031.8,451.3,50.5,5.7,0.7,0.0,4540.0,885.9,41.1,493.5,12.0,12.5,
08.28.14,3862.9,394.1,147.7,3321.1,1574.9,497.1,33.7,5426.8,58.4,936.9,493.9,352.8,72.8,5.5,3506.4,3430.5,384.0,43.0,4.8,0.6,0.0,3862.9,356.5,49.5,594.0,12.0,17.9,
08.27.14,4196.1,310.7,269.4,3615.9,638.2,336.0,48.8,4638.9,113.6,777.2,435.3,352.8,72.8,4.4,2882.8,3726.4,417.1,46.7,5.2,0.7,0.0,4196.1,1313.3,46.0,552.1,12.0,15.3,
08.26.14,3840.9,294.1,439.7,3107.0,1788.3,471.6,34.8,5401.7,91.8,860.0,529.3,352.8,72.8,3.1,3491.9,3411.0,381.8,42.7,4.8,0.6,0.0,3840.9,349.0,46.5,558.2,12.0,18.0,
08.25.14,4984.6,380.4,162.9,4441.2,1423.1,243.9,48.5,6156.8,105.0,820.3,561.9,352.8,72.8,10.3,4233.7,4426.6,495.5,55.5,6.2,0.8,0.0,4984.6,750.9,49.6,595.8,12.0,13.4,
08.24.14,5802.4,264.7,335.3,5202.4,1745.5,109.0,47.2,7104.1,93.0,853.5,442.9,352.8,72.8,3.3,5285.8,5153.0,576.8,64.6,7.2,0.9,0.0,5802.4,516.6,49.5,593.8,12.0,11.4,
08.23.14,2952.1,272.9,79.2,2600.0,480.7,306.1,40.1,3426.9,70.0,900.7,426.2,352.8,72.8,2.3,1602.1,2621.6,293.4,32.8,3.7,0.5,0.0,2952.1,1349.9,40.9,491.2,12.0,18.9,
08.22.14,5034.7,257.4,53.8,4723.5,570.7,380.5,17.0,5691.7,77.7,1018.2,432.6,352.8,72.8,9.7,3727.9,4471.1,500.5,56.0,6.3,0.8,0.0,5034.7,1306.7,45.3,543.1,12.0,11.5,
08.21.14,3291.7,270.9,401.6,2619.3,1502.5,198.9,21.5,4342.2,65.7,1146.5,488.2,352.8,72.8,10.6,2205.5,2923.3,327.2,36.6,4.1,0.5,0.0,3291.7,1086.2,42.5,510.4,12.0,19.5,
08.20.14,2990.3,290.6,197.9,2501.7,1558.4,290.3,37.3,4387.7,67.5,879.4,504.5,352.8,72.8,5.5,2505.2,2655.5,297.2,33.3,3.7,0.5,0.0,2990.3,485.0,43.1,516.8,12.0,20.7,
08.19.14,5889.3,246.7,91.6,5551.0,513.7,487.9,58.8,6611.3,113.2,1051.2,516.7,352.8,72.8,6.4,4498.2,5230.1,585.4,65.5,7.3,0.9,0.0,5889.3,1391.1,48.7,584.2,12.0,10.5,
08.18.14,5669.1,250.5,354.7,5064.0,1333.7,182.7,56.5,6636.9,88.9,988.2,460.4,352.8,72.8,6.0,4667.8,5034.6,563.5,63.1,7.1,0.9,0.0,5669.1,1001.3,43.2,518.4,12.0,10.2,
08.17.14,3727.5,283.1,227.4,3217.0,1276.1,72.5,31.0,4596.7,92.6,902.6,550.8,352.8,72.8,7.0,2618.0,3310.3,370.5,41.5,4.6,0.6,0.0,3727.5,1109.5,42.4,509.0,12.0,15.8,
08.16.14,4465.0,308.5,278.0,3878.5,444.9,407.5,62.9,4793.8,101.3,1106.8,514.2,352.8,72.8,3.5,2642.4,3965.2,443.8,49.7,5.6,0.7,0.0,4465.0,1822.6,45.9,550.8,12.0,14.2,
08.15.14,4886.1,294.9,328.5,4262.7,1530.0,544.1,22.8,6359.6,119.9,895.1,592.7,352.8,72.8,7.6,4318.6,4339.2,485.7,54.4,6.1,0.8,0.0,4886.1,567.5,44.6,534.7,12.0,12.5,
08.14.14,2683.3,332.2,356.4,1994.7,675.5,274.6,25.5,2970.3,50.9,1000.9,450.2,352.8,72.8,5.2,1037.5,2382.9,266.7,29.9,3.3,0.4,0.0,2683.3,1645.8,47.0,563.4,12.0,28.2,
08.13.14,3406.9,237.1,402.0,2767.8,607.3,68.8,47.4,3491.3,62.8,814.8,493.8,352.8,72.8,5.9,1688.4,3025.5,338.7,37.9,4.2,0.5,0.0,3406.9,1718.5,46.7,560.8,12.0,20.3,
08.12.14,3700.2,333.1,245.5,3121.7,1709.2,186.7,2.0,5019.6,112.6,978.2,583.0,352.8,72.8,4.3,2915.8,3286.0,367.8,41.2,4.6,0.6,0.0,3700.2,784.4,44.8,537.5,12.0,17.2,
08.11.14,4111.4,282.5,248.2,3580.6,1776.5,249.9,38.8,5645.8,124.4,1202.7,496.7,352.8,72.8,6.3,3390.1,3651.2,408.7,45.7,5.1,0.6,0.0,4111.4,721.3,40.5,486.5,12.0,13.6,
08.10.14,3616.7,274.8,267.2,3074.6,1482.7,340.5,39.6,4937.4,71.4,1043.8,480.0,352.8,72.8,5.2,2911.3,3211.8,359.5,40.2,4.5,0.6,0.0,3616.7,705.4,46.3,555.8,12.0,18.1,
08.09.14,5760.2,417.9,103.3,5239.1,993.2,268.8,5.4,6506.5,98.8,928.3,556.8,352.8,72.8,7.1,4489.9,5115.5,572.6,64.1,7.2,0.9,0.0,5760.2,1270.4,42.8,514.2,12.0,9.8,
08.08.14,2823.3,334.0,201.9,2287.4,1228.7,84.0,62.1,3662.2,68.4,960.9,552.0,352.8,72.8,6.5,1648.7,2507.3,280.6,31.4,3.5,0.4,0.0,2823.3,1174.6,41.0,492.5,12.0,21.5,
08.07.14,4941.0,423.2,132.1,4385.7,622.3,104.6,60.4,5173.1,87.8,1011.7,460.1,352.8,72.8,6.6,3181.3,4388.0,491.2,55.0,6.2,0.8,0.0,4941.0,1759.8,43.8,525.4,12.0,12.0,
08.06.14,3279.1,370.8,405.1,2503.2,1166.1,346.2,27.3,4042.8,93.5,921.1,583.4,352.8,72.8,2.7,2016.4,2912.1,326.0,36.5,4.1,0.5,0.0,3279.1,1262.7,43.8,525.0,12.0,21.0,
08.05.14,3303.2,221.6,315.7,2765.9,1161.6,475.2,46.3,4449.0,64.8,777.6,561.9,352.8,72.8,10.9,2608.3,2933.5,328.4,36.8,4.1,0.5,0.0,3303.2,694.9,44.6,534.8,12.0,19.3,
08.04.14,5697.7,235.8,391.3,5070.5,439.7,552.1,38.4,6100.7,111.1,1149.0,553.8,352.8,72.8,4.1,3857.2,5059.9,566.4,63.4,7.1,0.9,0.0,5697.7,1840.4,45.4,545.2,12.0,10.8,
08.03.14,3110.0,227.1,252.0,2631.0,1544.5,398.5,33.4,4607.2,101.0,1004.3,565.3,352.8,72.8,6.3,2504.8,2761.9,309.2,34.6,3.9,0.5,0.0,3110.0,605.2,42.8,513.8,12.0,19.5,
08.02.14,2991.3,239.4,132.3,2619.6,528.0,377.4,38.9,3563.9,65.7,1087.5,503.6,352.8,72.8,5.0,1476.5,2656.5,297.3,33.3,3.7,0.5,0.0,2991.3,1514.8,48.8,585.9,12.0,22.4,
08.01.14,2795.4,317.8,156.5,2321.1,685.1,26.5,50.2,3082.9,68.1,1058.6,568.9,352.8,72.8,10.2,951.5,2482.5,277.9,31.1,3.5,0.4,0.0,2795.4,1843.9,45.0,540.3,12.0,23.3,
07.31.14,5661.1,236.7,397.5,5026.9,1312.4,203.8,20.9,6563.9,68.3,1087.9,484.7,352.8,72.8,8.7,4488.8,5027.5,562.7,63.0,7.1,0.9,0.0,5661.1,1172.4,47.0,564.5,12.0,11.2,
07.30.14,4001.7,432.3,357.7,3211.7,1201.3,118.0,69.3,4600.3,100.7,1095.6,448.6,352.8,72.8,7.7,2522.1,3553.8,397.8,44.5,5.0,0.6,0.0,4001.7,1479.6,42.6,510.9,12.0,15.9,
07.29.14,5987.3,399.2,415.7,5172.3,691.4,186.1,21.4,6071.3,110.4,1115.2,472.9,352.8,72.8,7.7,3939.5,5317.1,595.2,66.6,7.5,0.9,0.0,5987.3,2047.8,43.7,524.8,12.0,10.1,
07.28.14,3183.8,227.2,216.2,2740.3,1759.1,325.0,32.3,4856.8,92.6,1007.5,532.2,352.8,72.8,7.6,2791.3,2827.4,316.5,35.4,4.0,0.5,0.0,3183.8,392.5,43.8,525.7,12.0,19.2,
07.27.14,2991.9,355.7,256.0,2380.1,296.2,424.2,49.3,3149.8,57.5,758.3,589.4,352.8,72.8,3.8,1315.1,2657.0,297.4,33.3,3.7,0.5,0.0,2991.9,1676.7,47.6,571.2,12.0,24.0,
07.26.14,3116.7,307.1,271.8,2537.8,305.5,502.8,13.0,3359.0,97.9,985.2,520.8,352.8,72.8,9.4,1320.0,2767.8,309.8,34.7,3.9,0.5,0.0,3116.7,1796.7,47.0,564.2,12.0,22.2,
07.25.14,4949.8,259.7,84.1,4606.1,1360.1,508.6,9.6,6484.4,89.7,1145.7,469.3,352.8,72.8,6.0,4348.1,4395.8,492.0,55.1,6.2,0.8,0.0,4949.8,601.7,47.8,573.2,12.0,12.4,
07.24.14,2786.0,225.2,416.6,2144.2,777.3,382.9,50.1,3354.5,70.5,814.4,552.6,352.8,72.8,4.5,1486.8,2474.1,276.9,31.0,3.5,0.4,0.0,2786.0,1299.2,46.2,553.8,12.0,25.8,
07.23.14,3076.6,345.4,203.4,2527.7,737.5,227.9,54.4,3547.4,63.7,1058.4,435.7,352.8,72.8,8.3,1555.8,2732.2,305.8,34.2,3.8,0.5,0.0,3076.6,1520.8,46.6,559.4,12.0,22.1,
07.22.14,4368.4,242.9,394.8,3730.7,1535.3,93.6,7.7,5367.3,74.9,846.5,490.9,352.8,72.8,5.6,3523.8,3879.4,434.2,48.6,5.4,0.7,0.0,4368.4,844.6,41.3,495.2,12.0,13.3,
07.21.14,4684.3,337.2,216.3,4130.8,1284.7,591.7,22.8,6030.0,106.5,1034.9,512.2,352.8,72.8,7.1,3943.6,4160.0,465.6,52.1,5.8,0.7,0.0,4684.3,740.7,41.6,499.8,12.0,12.1,
07.20.14,4014.4,239.1,96.8,3678.6,1472.0,68.7,13.5,5232.7,103.5,1033.9,498.3,352.8,72.8,5.3,3166.1,3565.1,399.1,44.7,5.0,0.6,0.0,4014.4,848.3,50.0,599.4,12.0,16.3,
07.19.14,4969.8,246.1,137.0,4586.7,487.0,482.3,54.0,5610.1,72.3,1133.4,541.8,352.8,72.8,6.3,3430.7,4413.5,494.0,55.3,6.2,0.8,0.0,4969.8,1539.1,42.0,504.0,12.0,11.0,
07.18.14,4560.9,268.7,175.5,4116.8,1316.3,302.6,51.6,5787.3,86.6,773.8,557.0,352.8,72.8,9.2,3935.2,4050.4,453.4,50.7,5.7,0.7,0.0,4560.9,625.8,47.9,575.1,12.0,14.0,
07.17.14,3660.6,338.5,364.0,2958.0,1062.8,163.6,65.1,4249.5,84.4,903.0,567.9,352.8,72.8,9.0,2259.6,3250.8,363.9,40.7,4.6,0.6,0.0,3660.6,1401.0,40.4,484.7,12.0,16.4,
07.16.14,3756.4,358.1,196.1,3202.2,499.3,476.6,15.3,4193.4,51.6,1167.7,472.5,352.8,72.8,2.7,2073.3,3336.0,373.4,41.8,4.7,0.6,0.0,3756.4,1683.2,48.1,577.5,12.0,18.0,
07.15.14,5709.9,359.8,87.7,5262.5,1267.5,561.0,57.1,7148.1,82.4,824.5,533.6,352.8,72.8,7.0,5275.0,5070.8,567.6,63.5,7.1,0.9,0.0,5709.9,434.9,45.2,542.6,12.0,10.3,
07.14.14,4183.5,384.9,174.7,3623.9,1337.0,383.1,32.8,5376.8,57.3,1061.1,511.5,352.8,72.8,4.1,3317.3,3715.2,415.9,46.5,5.2,0.7,0.0,4183.5,866.2,44.9,539.3,12.0,14.9,
07.13.14,2893.8,363.1,319.8,2210.9,1267.9,43.2,51.0,3573.0,106.6,915.5,549.7,352.8,72.8,9.7,1565.8,2569.9,287.7,32.2,3.6,0.5,0.0,2893.8,1328.0,42.5,509.6,12.0,23.1,
07.12.14,2514.1,332.2,57.7,2124.2,1264.0,37.9,15.2,3441.3,115.6,1066.5,442.8,352.8,72.8,8.6,1382.2,2232.7,249.9,28.0,3.1,0.4,0.0,2514.1,1131.9,48.1,577.6,12.0,27.2,
07.11.14,4213.2,334.0,338.9,3540.3,776.7,284.4,27.5,4628.9,119.8,928.8,518.6,352.8,72.8,2.8,2633.2,3741.6,418.8,46.9,5.2,0.7,0.0,4213.2,1580.0,48.4,580.7,12.0,16.4,
07.10.14,5338.9,264.0,391.4,4683.5,1413.8,491.7,20.3,6609.3,50.7,1049.5,534.4,352.8,72.8,6.4,4542.7,4741.3,530.7,59.4,6.6,0.8,0.0,5338.9,796.2,40.8,490.2,12.0,10.5,
07.09.14,5423.5,294.9,96.5,5032.1,701.4,92.7,50.0,5876.3,107.8,1021.0,461.4,352.8,72.8,4.2,3856.3,4816.4,539.1,60.3,6.8,0.9,0.0,5423.5,1567.2,48.1,577.5,12.0,11.5,
07.08.14,4540.0,284.5,181.7,4073.9,1512.9,519.7,10.0,6116.4,99.5,948.2,422.5,352.8,72.8,8.1,4212.5,4031.8,451.3,50.5,5.7,0.7,0.0,4540.0,327.6,40.3,483.6,12.0,11.9,
07.07.14,3034.8,408.3,369.2,2257.3,343.5,80.3,16.7,2697.8,70.5,1099.9,481.9,352.8,72.8,8.9,610.9,2695.1,301.7,33.8,3.8,0.5,0.0,3034.8,2423.9,49.2,589.9,12.0,26.1,
07.06.14,5158.5,376.8,356.3,4425.4,552.6,102.9,25.8,5106.7,52.9,771.0,542.9,352.8,72.8,5.1,3309.1,4581.1,512.8,57.4,6.4,0.8,0.0,5158.5,1849.3,44.7,536.4,12.0,12.1,
07.05.14,5387.2,408.0,340.4,4638.7,1364.7,477.5,10.8,6491.8,68.8,1037.0,471.4,352.8,72.8,4.1,4484.9,4784.2,535.5,59.9,6.7,0.8,0.0,5387.2,902.3,49.2,590.5,12.0,12.7,
07.04.14,5282.9,273.7,251.0,4758.3,1111.7,121.2,15.4,6006.6,93.6,1017.2,537.3,352.8,72.8,2.3,3930.6,4691.6,525.1,58.8,6.6,0.8,0.0,5282.9,1352.3,48.9,586.3,12.0,12.3,
07.03.14,4904.4,324.9,287.4,4292.1,1460.8,294.0,30.3,6077.1,79.3,766.3,488.0,352.8,72.8,3.7,4314.3,4355.4,487.5,54.6,6.1,0.8,0.0,4904.4,590.1,45.8,549.9,12.0,12.8,
07.02.14,4945.7,241.3,144.7,4559.8,1228.6,341.0,70.4,6199.9,100.2,773.8,584.9,352.8,72.8,6.4,4309.0,4392.1,491.6,55.0,6.2,0.8,0.0,4945.7,636.8,43.2,518.4,12.0,11.4,
07.01.14,3441.5,368.3,425.7,2647.5,635.3,245.1,33.9,3561.8,103.3,943.0,457.0,352.8,72.8,6.3,1626.6,3056.3,342.1,38.3,4.3,0.5,0.0,3441.5,1814.9,46.0,552.6,12.0,20.9,
06.30.14,4534.0,280.4,127.6,4126.0,612.5,359.4,5.2,5103.0,54.2,1021.1,440.4,352.8,72.8,6.7,3155.0,4026.5,450.7,50.4,5.6,0.7,0.0,4534.0,1379.0,43.4,521.1,12.0,12.6,
06.29.14,3017.5,341.7,132.5,2543.3,1325.2,169.7,12.4,4050.6,91.7,1025.6,443.8,352.8,72.8,7.5,2056.4,2679.7,300.0,33.6,3.8,0.5,0.0,3017.5,961.1,49.9,598.8,12.0,23.5,
06.28.14,4551.2,356.7,54.4,4140.2,1144.9,163.4,2.3,5450.7,100.2,852.1,500.8,352.8,72.8,10.5,3561.5,4041.8,452.4,50.6,5.7,0.7,0.0,4551.2,989.7,40.0,480.2,12.0,11.6,
